lat,lon,chl,silicate_WOA_clim,sst,NO3,Si,O2,sss,picoeuk_abundance,picoeuk_abundance_prediction
-1.8555485895233768,-5.886232025449297,-1.1780035265743154,-1.2838723333193058,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.4549074390748906,2.925913294456195
-1.8540587485239435,-5.886232025449297,-1.1780035265743154,-1.2838723333193058,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.4741757889841374,2.925913294456195
-1.8525901909673599,-5.884142468240009,-1.1780035265743154,-1.2838723333193058,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.5448699982633687,2.925913294456195
-1.8511216334107756,-5.886232025449297,-1.1780035265743154,-1.2838723333193058,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.575338953781176,2.925913294456195
-1.849674359297041,-5.888321582658584,-1.1780035265743154,-1.2838723333193058,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.575295257788368,2.925913294456195
-1.8482058017404568,-5.890411139867871,-1.1780035265743154,-1.2838723333193058,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.615376064595432,2.925913294456195
-1.8467159607410228,-5.892500697077159,-1.1780035265743154,-1.2838723333193058,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.6699194214661306,2.925913294456195
-1.8452474031844401,-5.8966798114957335,-1.1780035265743154,-1.2838723333193058,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.6795823573010313,2.925913294456195
-1.8437575621850075,-5.898769368704427,-1.1780035265743154,-1.2838723333193058,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.7277606652943285,2.925913294456195
-1.8422890046284233,-5.900858925913714,-1.1780035265743154,-1.2838723333193058,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.7421671579124434,2.925913294456195
-1.840735313300443,-5.9029484831230015,-1.1780035265743154,-1.2838723333193058,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.756601041635769,2.925913294456195
-1.8392454723010105,-5.907127597541576,-1.1780035265743154,-1.2838723333193058,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.779159659357305,2.925913294456195
-1.8377769147444263,-5.909217154750864,-1.1780035265743154,-1.2838723333193058,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.790381978738175,2.925913294456195
-1.8362870737449937,-5.911306711960151,-1.1780035265743154,-1.2838723333193058,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.7888230701872017,2.925913294456195
-1.8348185161884094,-5.915485826378726,-1.1780035265743154,-1.2838723333193058,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.774420469038727,2.925913294456195
-1.8333712420746748,-5.917575383587419,-1.1780035265743154,-1.2838723333193058,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.8016856348432677,2.925913294456195
-1.8318814010752418,-5.921754498005994,-1.1780035265743154,-1.2838723333193058,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.806478505204141,2.925913294456195
-1.8304341269615072,-5.923844055215281,-1.1780035265743154,-1.2838723333193058,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.8242452762738814,2.925913294456195
-1.828965569404923,-5.915485826378726,-1.1780035265743154,-1.296772761326258,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.837007683017304,2.883049131310444
-1.8275182952911884,-5.894590254286446,-1.1780035265743154,-1.296772761326258,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.819339570930695,2.883049131310444
-1.8260923046203021,-5.875784239403454,-1.1780035265743154,-1.296772761326258,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.824171093185032,2.883049131310444
-1.8246450305065676,-5.8569782245204625,-1.1780035265743154,-1.296772761326258,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.816153164225058,2.883049131310444
-1.8232403232785301,-5.840261766846758,-1.1780035265743154,-1.296772761326258,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.827402229139378,2.883049131310444
-1.8217930491647958,-5.819366194754478,-1.1780035265743154,-1.296772761326258,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.822585390960557,2.883049131310444
-1.8203670584939102,-5.798470622662198,-1.1780035265743154,-1.296772761326258,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.811428312800312,2.883049131310444
-1.818919784380175,-5.775485493360632,-1.1780035265743154,-1.296772761326258,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.7615959992717434,2.883049131310444
-1.8174299433807424,-5.760858592896215,-1.1780035265743154,-1.296772761326258,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.7373955667980887,2.883049131310444
-1.815897535495611,-5.742052578013222,-1.1780035265743154,-1.296772761326258,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.731121949238973,2.883049131310444
-1.8143864110533288,-5.725336120339517,-1.1780035265743154,-1.296772761326258,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.7016290258402473,2.883049131310444
-1.8128752866110467,-5.7107092198751,-1.1780035265743154,-1.296772761326258,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.681488597694355,2.883049131310444
-1.811364162168765,-5.6919032049921086,-1.1780035265743154,-1.296772761326258,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.6426861720931702,2.883049131310444
-1.809810470840785,-5.675186747318404,-1.1780035265743154,-1.296772761326258,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.616920997549752,2.883049131310444
-1.8082780629556536,-5.658470289644699,-1.1780035265743154,-1.296772761326258,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.5944925122616,2.883049131310444
-1.8067456550705232,-5.641753831970994,-1.1780035265743154,-1.296772761326258,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.597776533512006,2.883049131310444
-1.805234530628241,-5.627126931506576,-1.1780035265743154,-1.296772761326258,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.5576801030653518,2.883049131310444
-1.8037234061859586,-5.612500031042753,-1.1780035265743154,-1.296772761326258,1.4568620799466296,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,-0.07591959279201685,3.51430640460433,2.883049131310444
-1.802233565186526,-5.59160445894988,-1.114962295384263,-1.296772761326258,1.4100303745126304,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,0.03086577177997361,3.4950100482436914,3.596998110902315
-1.8007224407442437,-5.5707088868576005,-1.114962295384263,-1.296772761326258,1.4100303745126304,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,0.03086577177997361,3.4468304901023106,3.596998110902315
-1.7992325997448106,-5.549813314765321,-1.114962295384263,-1.296772761326258,1.4100303745126304,-0.8735354099518303,-0.8938004238324024,-1.3665398933805897,0.03086577177997361,3.424426567617924,3.596998110902315
