lat,lon,chl,silicate_WOA_clim,sst,NO3,Si,O2,sss,picoeuk_abundance,picoeuk_abundance_prediction
-1.497859333882299,-1.902541369898398,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4978689563675038,-1.9025722513165542,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4978882013379138,-1.9026031327347106,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4978978238231189,-1.9026031327347106,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4979170687935288,-1.9026340141528582,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4979266912787341,-1.9026648955710146,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4979363137639385,-1.9026648955710146,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4979459362491436,-1.9026957769891708,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4979555587343485,-1.9027266584073272,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4979748037047584,-1.9027575398254837,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4979940486751688,-1.90278842124364,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4980036711603737,-1.9028193026617963,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4980132936455788,-1.9028193026617963,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4980229161307836,-1.9028193026617963,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4980325386159885,-1.9028501840799525,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4980421611011936,-1.9028501840799525,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4980517835863985,-1.9028501840799525,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4980614060716035,-1.9029119469162565,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4980710285568084,-1.9029119469162565,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4980806510420135,-1.902942828334413,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4980902735272184,-1.902942828334413,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4980998960124234,-1.902942828334413,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4981095184976283,-1.9029737097525692,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4981191409828334,-1.9030045911707256,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4981383859532436,-1.903035472588882,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4981480084384484,-1.9030663540070383,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4981672534088584,-1.9030972354251947,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4981768758940635,-1.9030972354251947,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4981864983792683,-1.9031281168433511,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4982057433496783,-1.9031589982615074,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4982153658348834,-1.903189879679655,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4982249883200882,-1.903189879679655,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.4982442332904982,-1.9032207610978114,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.498253855775703,-1.9032207610978114,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
-1.498263478260908,-1.9032516425159678,-0.60184583289122,-0.7011392335391944,1.1232001857975817,-0.8923123408237047,-0.9119513623968561,-1.1662709184246105,1.0325551588562247,0.0,4.118146961202101
