lat,lon,sst,NO3,O2,PP,density_WOA_clim,PO4,phosphate_WOA_clim,NH4_darwin_clim,Fe,sss,prochloro_abundance,prochloro_abundance_prediction
-1.8555485895233768,-5.886232025449297,1.4568620799466296,-0.8735354099518303,-1.3665398933805897,-1.0034487818156876,-2.1312506694937308,-0.3580389703090748,-1.156818956524755,0.7103466102618753,2.227625092742816,-0.07591959279201685,124.76917058664732,73.2914963813773
-1.8540587485239435,-5.886232025449297,1.4568620799466296,-0.8735354099518303,-1.3665398933805897,-1.0034487818156876,-2.1312506694937308,-0.3580389703090748,-1.156818956524755,0.7103466102618753,2.227625092742816,-0.07591959279201685,124.82833671403836,73.2914963813773
-1.8525901909673599,-5.884142468240009,1.4568620799466296,-0.8735354099518303,-1.3665398933805897,-1.0034487818156876,-2.1312506694937308,-0.3580389703090748,-1.156818956524755,0.7103466102618753,2.227625092742816,-0.07591959279201685,124.8353298664093,73.2914963813773
-1.8511216334107756,-5.886232025449297,1.4568620799466296,-0.8735354099518303,-1.3665398933805897,-1.0034487818156876,-2.1312506694937308,-0.3580389703090748,-1.156818956524755,0.7103466102618753,2.227625092742816,-0.07591959279201685,124.91969705596163,73.2914963813773
-1.849674359297041,-5.888321582658584,1.4568620799466296,-0.8735354099518303,-1.3665398933805897,-1.0034487818156876,-2.1312506694937308,-0.3580389703090748,-1.156818956524755,0.7103466102618753,2.227625092742816,-0.07591959279201685,125.0026310561825,73.2914963813773
-1.8482058017404568,-5.890411139867871,1.4568620799466296,-0.8735354099518303,-1.3665398933805897,-1.0034487818156876,-2.1312506694937308,-0.3580389703090748,-1.156818956524755,0.7103466102618753,2.227625092742816,-0.07591959279201685,125.0399940884508,73.2914963813773
-1.8467159607410228,-5.892500697077159,1.4568620799466296,-0.8735354099518303,-1.3665398933805897,-1.0034487818156876,-2.1312506694937308,-0.3580389703090748,-1.156818956524755,0.7103466102618753,2.227625092742816,-0.07591959279201685,124.95659567015913,73.2914963813773
-1.8452474031844401,-5.8966798114957335,1.4568620799466296,-0.8735354099518303,-1.3665398933805897,-1.0034487818156876,-2.1312506694937308,-0.3580389703090748,-1.156818956524755,0.7103466102618753,2.227625092742816,-0.07591959279201685,124.84383677359976,73.2914963813773
-1.8437575621850075,-5.898769368704427,1.4568620799466296,-0.8735354099518303,-1.3665398933805897,-1.0034487818156876,-2.1312506694937308,-0.3580389703090748,-1.156818956524755,0.7103466102618753,2.227625092742816,-0.07591959279201685,124.53140767553944,73.2914963813773
-1.8422890046284233,-5.900858925913714,1.4568620799466296,-0.8735354099518303,-1.3665398933805897,-1.0034487818156876,-2.1312506694937308,-0.3580389703090748,-1.156818956524755,0.7103466102618753,2.227625092742816,-0.07591959279201685,124.2367697259598,73.2914963813773
