lat,lon,sst,NO3,O2,PP,density_WOA_clim,PO4,phosphate_WOA_clim,NH4_darwin_clim,Fe,sss,prochloro_abundance,prochloro_abundance_prediction
1.3331134509628697,1.1713199917499446,-1.0384134281261073,1.1594743451284342,1.0495615282361608,0.231792310037352,1.1224561349802806,1.091902685649258,0.5032988905836329,-0.6825134415116163,-0.16819132977678586,-0.8432221987462947,0.0,46.60548676641234
1.331027338250101,1.1725544373455405,-1.0384134281261073,1.1594743451284342,1.0495615282361608,0.231792310037352,1.1224561349802806,1.091902685649258,0.5032988905836329,-0.6825134415116163,-0.16819132977678586,-0.8432221987462947,0.0,46.60548676641234
1.3301607991232587,1.173458538345135,-1.0384134281261073,1.1594743451284342,1.0495615282361608,0.231792310037352,1.1224561349802806,1.091902685649258,0.5032988905836329,-0.6825134415116163,-0.16819132977678586,-0.8432221987462947,0.0,46.60548676641234
1.3291123937599179,1.1741192275371481,-1.0384134281261073,1.1594743451284342,1.0495615282361608,0.231792310037352,1.1224561349802806,1.091902685649258,0.5032988905836329,-0.6825134415116163,-0.16819132977678586,-0.8432221987462947,0.0,46.60548676641234
1.3278714241461689,1.175075488209793,-1.0384134281261073,1.1594743451284342,1.0495615282361608,0.231792310037352,1.1383721924637349,1.091902685649258,0.5023589846271347,-0.6763128864445461,-0.16819132977678586,-0.8432221987462947,0.0,47.38985652516841
1.327004885019326,1.1758578833055966,-1.0384134281261073,1.1594743451284342,1.0495615282361608,0.231792310037352,1.1383721924637349,1.091902685649258,0.5023589846271347,-0.6763128864445461,-0.16819132977678586,-0.8432221987462947,0.0,47.38985652516841
1.325774613419488,1.1765011859399248,-1.0384134281261073,1.1594743451284342,1.0495615282361608,0.231792310037352,1.1383721924637349,1.091902685649258,0.5023589846271347,-0.6763128864445461,-0.16819132977678586,-0.8432221987462947,0.0,47.38985652516841
1.3249080742926458,1.1775443794009948,-1.0384134281261073,1.1594743451284342,1.0495615282361608,0.231792310037352,1.1383721924637349,1.091902685649258,0.5023589846271347,-0.6763128864445461,-0.16819132977678586,-0.8432221987462947,0.0,47.38985652516841
1.3238810649571289,1.1785701863043798,-1.0384134281261073,1.1594743451284342,1.0495615282361608,0.231792310037352,1.1383721924637349,1.091902685649258,0.5023589846271347,-0.6763128864445461,-0.16819132977678586,-0.8432221987462947,0.0,47.38985652516841
1.3226614913712025,1.1793525814001835,-1.0384134281261073,1.1594743451284342,1.0495615282361608,0.231792310037352,1.1383721924637349,1.091902685649258,0.5023589846271347,-0.6763128864445461,-0.16819132977678586,-0.8432221987462947,0.0,47.38985652516841
